Email_ID,Customer_ID,Segment,Device_Type,Subject_Type,Body_Content_Type,Gender,Location,Previous_Engagement,Opened,TimeStamp_Send,TimeStamp_Open,Clicked,Purchased,Unsubscribed,Delivery_Status,Revenue
23802,5497,VIP,Mobile,Product Specific Title,Present Offer Promotion,Female,Yangon,33.61,FALSE,7/1/2023 2:42,,FALSE,FALSE,FALSE,Delivered,0
23803,8689,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Yangon,25.78,TRUE,7/23/2023 20:21,7/23/2023 12:29,FALSE,FALSE,FALSE,Open,0
23804,8789,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Monywa,26.01,FALSE,4/29/2023 17:02,,FALSE,FALSE,FALSE,Delivered,0
23805,2509,Returning Customer,Desktop,Gender Specific Title,Limited Time Discount,Male,Yangon,41.13,FALSE,6/4/2023 21:36,,FALSE,FALSE,FALSE,Delivered,0
23806,8877,New Customer,Desktop,Gender Highlight,Limited Time Discount,Female,Yangon,10.75,FALSE,3/26/2023 3:32,,FALSE,FALSE,FALSE,Delivered,0
23807,8073,VIP,Mobile,Product Highlight,Lucky Draw Promotion,Female,Yangon,28.45,FALSE,8/20/2023 19:13,,FALSE,FALSE,FALSE,Delivered,0
23808,319,New Customer,Mobile,Gender Specific Title,Limited Time Discount,Female,Sagaing,45.50,TRUE,2/7/2023 4:40,2/7/2023 20:08,FALSE,FALSE,FALSE,Open,0
23809,9628,New Customer,Desktop,Product Specific Title,Present Offer Promotion,Female,Lashio,41.93,TRUE,10/5/2023 12:20,10/5/2023 22:00,FALSE,FALSE,FALSE,Open,0
23810,2404,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Mandalay,38.69,TRUE,7/27/2023 11:41,7/27/2023 20:51,FALSE,FALSE,FALSE,Open,0
23811,729,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Male,Monywa,32.61,TRUE,9/30/2023 1:53,9/30/2023 22:34,FALSE,FALSE,FALSE,Open,0
23812,1288,Returning Customer,Mobile,Product Specific Title,Limited Time Discount,Male,Mandalay,31.89,FALSE,3/12/2023 0:20,,FALSE,FALSE,FALSE,Delivered,0
23813,4002,New Customer,Mobile,Product Highlight,Present Offer Promotion,Male,Lashio,35.38,FALSE,8/11/2023 20:28,,FALSE,FALSE,FALSE,Delivered,0
23814,5607,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Sagaing,39.29,TRUE,7/2/2023 21:56,7/2/2023 13:37,FALSE,FALSE,FALSE,Open,0
23815,8753,New Customer,Mobile,Gender Highlight,Lucky Draw Promotion,Female,Mandalay,32.30,FALSE,2/4/2023 13:39,,FALSE,FALSE,FALSE,Delivered,0
23816,1376,VIP,Mobile,Product Highlight,Present Offer Promotion,Female,Monywa,32.93,FALSE,9/9/2023 7:40,,FALSE,FALSE,FALSE,Delivered,0
23817,9658,VIP,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,20.74,FALSE,6/9/2023 20:18,,FALSE,FALSE,FALSE,Delivered,0
23818,25,Returning Customer,Desktop,Gender Specific Title,Limited Time Discount,Male,Mandalay,34.30,FALSE,6/2/2023 8:18,,FALSE,FALSE,FALSE,Delivered,0
23819,1155,New Customer,Mobile,Gender Highlight,Limited Time Discount,Female,Mandalay,35.10,FALSE,1/23/2023 16:44,,FALSE,FALSE,FALSE,Delivered,0
23820,1460,New Customer,Desktop,Gender Highlight,Lucky Draw Promotion,Female,Yangon,43.15,FALSE,3/21/2023 15:00,,FALSE,FALSE,FALSE,Delivered,0
23821,5108,New Customer,Mobile,Gender Highlight,Limited Time Discount,Female,Yangon,36.82,TRUE,2/15/2023 6:23,2/15/2023 12:40,FALSE,FALSE,TRUE,Open,0
23822,4707,New Customer,Desktop,Gender Specific Title,Lucky Draw Promotion,Male,Mandalay,48.64,TRUE,7/30/2023 2:04,7/30/2023 20:00,FALSE,FALSE,FALSE,Open,0
23823,9413,New Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Pegu,30.34,FALSE,9/16/2023 14:59,,FALSE,FALSE,FALSE,Delivered,0
23824,2157,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Male,Sagaing,12.92,FALSE,10/3/2023 2:22,,FALSE,FALSE,FALSE,Delivered,0
23825,5980,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Male,Yangon,21.25,FALSE,8/10/2023 23:54,,FALSE,FALSE,FALSE,Delivered,0
23826,7944,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Mandalay,32.25,FALSE,1/23/2023 16:38,,FALSE,FALSE,FALSE,Delivered,0
23827,6043,New Customer,Desktop,Product Specific Title,Present Offer Promotion,Female,Monywa,27.11,FALSE,1/21/2023 2:53,,FALSE,FALSE,FALSE,Delivered,0
23828,8912,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Monywa,22.11,FALSE,8/24/2023 9:18,,FALSE,FALSE,FALSE,Delivered,0
23829,7487,Returning Customer,Mobile,Product Highlight,Present Offer Promotion,Male,Yangon,44.74,FALSE,5/9/2023 14:47,,FALSE,FALSE,FALSE,Delivered,0
23830,1106,Returning Customer,Desktop,Product Highlight,Limited Time Discount,Male,Yangon,25.46,FALSE,10/1/2023 17:06,,FALSE,FALSE,FALSE,Delivered,0
23831,3770,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,40.67,TRUE,1/1/2023 17:23,1/1/2023 22:17,FALSE,FALSE,FALSE,Open,0
23832,2480,Returning Customer,Mobile,Gender Specific Title,Limited Time Discount,Female,Mandalay,40.71,TRUE,5/22/2023 2:53,5/22/2023 20:40,FALSE,FALSE,FALSE,Open,0
23833,4732,VIP,Mobile,Gender Highlight,Present Offer Promotion,Female,Mandalay,30.67,FALSE,10/15/2023 18:16,,FALSE,FALSE,FALSE,Delivered,0
23834,3173,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Yangon,36.87,FALSE,10/13/2023 2:36,,FALSE,FALSE,FALSE,Delivered,0
23835,8186,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,27.24,TRUE,7/16/2023 7:58,7/16/2023 14:05,FALSE,FALSE,FALSE,Open,0
23836,7069,Returning Customer,Desktop,Gender Highlight,Present Offer Promotion,Male,Yangon,26.99,FALSE,3/18/2023 17:51,,FALSE,FALSE,FALSE,Delivered,0
23837,6558,VIP,Mobile,Gender Highlight,Present Offer Promotion,Female,Pegu,26.25,FALSE,4/15/2023 4:08,,FALSE,FALSE,FALSE,Delivered,0
23838,3331,Returning Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Taungoo,22.86,FALSE,10/29/2023 13:44,,FALSE,FALSE,FALSE,Delivered,0
23839,6023,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Yangon,25.41,FALSE,9/3/2023 20:58,,FALSE,FALSE,FALSE,Delivered,0
23840,2059,New Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Yangon,32.94,FALSE,6/21/2023 1:01,,FALSE,FALSE,FALSE,Delivered,0
23841,5691,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Pegu,12.02,FALSE,1/13/2023 11:51,,FALSE,FALSE,FALSE,Delivered,0
23842,5772,New Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Lashio,40.64,FALSE,5/8/2023 15:11,,FALSE,FALSE,FALSE,Delivered,0
23843,1871,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Yangon,27.37,FALSE,3/17/2023 14:40,,FALSE,FALSE,FALSE,Delivered,0
23844,3622,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Yangon,37.86,FALSE,2/15/2023 0:12,,FALSE,FALSE,FALSE,Delivered,0
23845,9338,New Customer,Tablet,Gender Highlight,Lucky Draw Promotion,Male,Monywa,26.13,FALSE,5/9/2023 1:07,,FALSE,FALSE,FALSE,Delivered,0
23846,3992,New Customer,Mobile,Product Highlight,Limited Time Discount,Male,Monywa,29.59,FALSE,6/24/2023 0:37,,FALSE,FALSE,FALSE,Delivered,0
23847,8317,New Customer,Mobile,Product Highlight,Limited Time Discount,Female,Yangon,26.90,FALSE,1/8/2023 14:17,,FALSE,FALSE,FALSE,Delivered,0
23848,8504,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Mandalay,32.91,TRUE,10/15/2023 17:15,10/15/2023 13:57,FALSE,FALSE,FALSE,Open,0
23849,775,New Customer,Desktop,Gender Highlight,Limited Time Discount,Female,Yangon,48.13,TRUE,10/29/2023 14:01,10/29/2023 22:49,TRUE,TRUE,FALSE,Open,190.06
23850,8886,Returning Customer,Desktop,Product Highlight,Present Offer Promotion,Male,Monywa,39.80,FALSE,1/18/2023 18:31,,FALSE,FALSE,FALSE,Delivered,0
23851,5279,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Monywa,21.40,FALSE,3/21/2023 6:52,,FALSE,FALSE,FALSE,Delivered,0
23852,1377,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,37.81,TRUE,4/16/2023 3:01,4/16/2023 21:54,FALSE,FALSE,FALSE,Open,0
23853,5940,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Pegu,35.77,FALSE,7/3/2023 20:36,,FALSE,FALSE,FALSE,Delivered,0
23854,9182,VIP,Mobile,Product Specific Title,Limited Time Discount,Female,Yangon,13.37,TRUE,10/14/2023 2:47,10/14/2023 22:41,FALSE,FALSE,FALSE,Open,0
23855,2847,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Male,Pegu,20.74,FALSE,10/2/2023 20:04,,FALSE,FALSE,FALSE,Delivered,0
23856,6818,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Sagaing,20.83,FALSE,2/26/2023 5:01,,FALSE,FALSE,FALSE,Delivered,0
23857,7431,New Customer,Desktop,Gender Specific Title,Lucky Draw Promotion,Female,Yangon,34.05,FALSE,10/6/2023 15:22,,FALSE,FALSE,FALSE,Delivered,0
23858,9945,New Customer,Mobile,Gender Highlight,Lucky Draw Promotion,Female,Sagaing,19.71,FALSE,2/11/2023 18:16,,FALSE,FALSE,FALSE,Delivered,0
23859,1717,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Monywa,0.00,FALSE,2/25/2023 15:28,,FALSE,FALSE,FALSE,Delivered,0
23860,9819,New Customer,Desktop,Product Highlight,Present Offer Promotion,Male,Yangon,32.48,FALSE,3/9/2023 9:26,,FALSE,FALSE,FALSE,Delivered,0
23861,6781,New Customer,Mobile,Product Highlight,Present Offer Promotion,Female,Yangon,13.87,FALSE,9/24/2023 3:00,,FALSE,FALSE,FALSE,Delivered,0
23862,3332,Returning Customer,Desktop,Gender Specific Title,Limited Time Discount,Female,Taungoo,24.33,FALSE,10/21/2023 18:20,,FALSE,FALSE,FALSE,Delivered,0
23863,9082,New Customer,Desktop,Product Specific Title,Present Offer Promotion,Female,Yangon,35.25,TRUE,7/16/2023 8:09,7/16/2023 18:32,FALSE,FALSE,FALSE,Open,0
23864,1379,VIP,Mobile,Gender Specific Title,Lucky Draw Promotion,Male,Monywa,26.05,TRUE,1/7/2023 2:27,1/7/2023 13:09,FALSE,FALSE,FALSE,Open,0
23865,4585,VIP,Tablet,Product Specific Title,Present Offer Promotion,Male,Yangon,29.00,FALSE,8/20/2023 4:32,,FALSE,FALSE,FALSE,Delivered,0
23866,7382,Returning Customer,Mobile,Product Specific Title,Present Offer Promotion,Male,Taungoo,19.77,FALSE,6/14/2023 14:14,,FALSE,FALSE,FALSE,Delivered,0
23867,4276,Returning Customer,Mobile,Product Highlight,Present Offer Promotion,Female,Yangon,24.27,FALSE,5/14/2023 2:25,,FALSE,FALSE,FALSE,Delivered,0
23868,5539,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Yangon,24.63,TRUE,9/3/2023 16:22,9/3/2023 13:11,FALSE,FALSE,FALSE,Open,0
23869,9900,Returning Customer,Mobile,Product Specific Title,Lucky Draw Promotion,Female,Sagaing,20.83,FALSE,5/15/2023 14:57,,FALSE,FALSE,FALSE,Delivered,0
23870,7311,VIP,Desktop,Product Highlight,Present Offer Promotion,Male,Yangon,46.28,FALSE,1/31/2023 10:57,,FALSE,FALSE,FALSE,Delivered,0
23871,232,New Customer,Mobile,Gender Highlight,Lucky Draw Promotion,Female,Pegu,37.98,FALSE,7/11/2023 15:35,,FALSE,FALSE,FALSE,Delivered,0
23872,9805,New Customer,Desktop,Product Specific Title,Present Offer Promotion,Female,Yangon,24.48,FALSE,1/31/2023 10:05,,FALSE,FALSE,FALSE,Delivered,0
23873,5423,New Customer,Mobile,Product Highlight,Present Offer Promotion,Female,Monywa,11.18,TRUE,1/28/2023 13:09,1/28/2023 20:14,TRUE,FALSE,FALSE,Open,0
23874,4427,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Yangon,40.30,FALSE,8/29/2023 7:28,,FALSE,FALSE,FALSE,Delivered,0
23875,248,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Male,Yangon,25.56,FALSE,8/18/2023 12:42,,FALSE,FALSE,FALSE,Delivered,0
23876,4379,New Customer,Mobile,Gender Highlight,Limited Time Discount,Female,Pegu,35.43,FALSE,10/7/2023 7:23,,FALSE,FALSE,FALSE,Delivered,0
23877,3742,Returning Customer,Desktop,Gender Specific Title,Limited Time Discount,Male,Monywa,24.14,FALSE,2/12/2023 21:28,,FALSE,FALSE,FALSE,Delivered,0
23878,63,New Customer,Tablet,Gender Specific Title,Limited Time Discount,Male,Yangon,22.59,TRUE,7/16/2023 22:30,7/16/2023 20:29,FALSE,FALSE,FALSE,Open,0
23879,4224,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Yangon,25.23,FALSE,7/24/2023 5:01,,FALSE,FALSE,FALSE,Delivered,0
23880,1552,New Customer,Desktop,Gender Highlight,Limited Time Discount,Female,Yangon,32.76,FALSE,7/18/2023 2:14,,FALSE,FALSE,FALSE,Delivered,0
23881,6307,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Male,Monywa,31.17,FALSE,9/10/2023 11:05,,FALSE,FALSE,FALSE,Delivered,0
23882,3006,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Yangon,24.46,TRUE,9/30/2023 19:38,9/30/2023 21:52,FALSE,FALSE,FALSE,Open,0
23883,3323,Returning Customer,Desktop,Product Specific Title,Present Offer Promotion,Male,Sagaing,17.75,FALSE,1/31/2023 1:09,,FALSE,FALSE,FALSE,Delivered,0
23884,7998,VIP,Mobile,Gender Highlight,Present Offer Promotion,Female,Taungoo,34.08,TRUE,1/22/2023 11:38,1/22/2023 18:27,FALSE,FALSE,FALSE,Open,0
23885,8487,New Customer,Mobile,Product Highlight,Present Offer Promotion,Female,Sagaing,17.71,FALSE,6/25/2023 1:15,,FALSE,FALSE,FALSE,Delivered,0
23886,883,New Customer,Desktop,Product Highlight,Lucky Draw Promotion,Male,Monywa,30.70,FALSE,7/30/2023 0:59,,FALSE,FALSE,FALSE,Delivered,0
23887,394,VIP,Desktop,Gender Specific Title,Lucky Draw Promotion,Male,Mandalay,36.03,TRUE,8/11/2023 19:09,8/11/2023 20:07,FALSE,FALSE,FALSE,Open,0
23888,2740,Returning Customer,Mobile,Gender Specific Title,Lucky Draw Promotion,Female,Yangon,38.18,TRUE,8/25/2023 16:16,8/25/2023 22:58,FALSE,FALSE,FALSE,Open,0
23889,4168,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Monywa,14.23,FALSE,3/18/2023 14:14,,FALSE,FALSE,FALSE,Delivered,0
23890,4414,Returning Customer,Mobile,Product Specific Title,Present Offer Promotion,Female,Yangon,40.31,TRUE,4/15/2023 17:56,4/15/2023 14:38,TRUE,FALSE,FALSE,Open,0
23891,4691,VIP,Desktop,Gender Highlight,Present Offer Promotion,Male,Yangon,37.22,TRUE,4/17/2023 15:18,4/17/2023 13:40,FALSE,FALSE,FALSE,Open,0
23892,4475,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,23.36,FALSE,1/24/2023 20:32,,FALSE,FALSE,FALSE,Delivered,0
23893,4232,New Customer,Desktop,Product Highlight,Limited Time Discount,Male,Yangon,30.98,FALSE,8/19/2023 12:35,,FALSE,FALSE,FALSE,Delivered,0
23894,2778,New Customer,Mobile,Gender Specific Title,Lucky Draw Promotion,Female,Mandalay,20.76,TRUE,7/18/2023 12:55,7/18/2023 19:57,FALSE,FALSE,FALSE,Open,0
23895,1402,Returning Customer,Desktop,Product Specific Title,Present Offer Promotion,Female,Pegu,27.32,FALSE,2/12/2023 1:01,,FALSE,FALSE,FALSE,Delivered,0
23896,8087,New Customer,Mobile,Gender Highlight,Lucky Draw Promotion,Female,Pegu,43.14,FALSE,7/9/2023 17:15,,FALSE,FALSE,FALSE,Delivered,0
23897,906,VIP,Tablet,Product Specific Title,Present Offer Promotion,Female,Pegu,16.36,FALSE,1/1/2023 9:18,,FALSE,FALSE,FALSE,Delivered,0
23898,530,Returning Customer,Mobile,Product Specific Title,Present Offer Promotion,Female,Yangon,33.63,FALSE,3/17/2023 14:29,,FALSE,FALSE,FALSE,Delivered,0
23899,8012,Returning Customer,Mobile,Gender Highlight,Limited Time Discount,Female,Taungoo,37.73,FALSE,7/29/2023 7:32,,FALSE,FALSE,FALSE,Delivered,0
23900,7079,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Male,Sagaing,20.40,FALSE,10/23/2023 10:33,,FALSE,FALSE,FALSE,Delivered,0
23901,4619,VIP,Mobile,Gender Specific Title,Present Offer Promotion,Female,Yangon,28.43,FALSE,1/4/2023 16:55,,FALSE,FALSE,FALSE,Delivered,0
23902,3722,New Customer,Desktop,Product Highlight,Present Offer Promotion,Female,Yangon,30.95,TRUE,8/3/2023 23:24,8/3/2023 22:04,FALSE,FALSE,FALSE,Open,0
23903,8579,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Male,Sagaing,23.17,FALSE,4/23/2023 13:44,,FALSE,FALSE,FALSE,Delivered,0
23904,2622,VIP,Desktop,Product Highlight,Present Offer Promotion,Male,Taungoo,28.48,FALSE,4/1/2023 14:50,,FALSE,FALSE,FALSE,Delivered,0
23905,6727,VIP,Tablet,Gender Highlight,Lucky Draw Promotion,Female,Mandalay,32.56,FALSE,1/2/2023 7:08,,FALSE,FALSE,FALSE,Delivered,0
23906,573,New Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Mandalay,22.08,FALSE,2/17/2023 14:01,,FALSE,FALSE,FALSE,Delivered,0
23907,644,New Customer,Tablet,Gender Specific Title,Present Offer Promotion,Female,Monywa,25.01,FALSE,6/2/2023 21:06,,FALSE,FALSE,FALSE,Delivered,0
23908,4072,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Monywa,23.88,TRUE,7/23/2023 21:42,7/23/2023 21:35,FALSE,FALSE,FALSE,Open,0
23909,8072,VIP,Desktop,Gender Highlight,Lucky Draw Promotion,Female,Monywa,32.57,FALSE,2/21/2023 19:32,,FALSE,FALSE,FALSE,Delivered,0
23910,7014,VIP,Mobile,Gender Highlight,Present Offer Promotion,Female,Sagaing,21.38,FALSE,2/4/2023 23:41,,FALSE,FALSE,FALSE,Delivered,0
23911,9485,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Mandalay,46.73,FALSE,5/1/2023 12:08,,FALSE,FALSE,FALSE,Delivered,0
23912,5606,Returning Customer,Mobile,Product Highlight,Present Offer Promotion,Female,Yangon,34.57,TRUE,3/18/2023 15:07,3/18/2023 22:35,TRUE,FALSE,FALSE,Open,0
23913,5683,Returning Customer,Desktop,Product Highlight,Lucky Draw Promotion,Female,Pegu,25.57,FALSE,1/31/2023 19:28,,FALSE,FALSE,FALSE,Delivered,0
23914,555,New Customer,Desktop,Product Specific Title,Lucky Draw Promotion,Male,Monywa,27.70,FALSE,2/11/2023 6:02,,FALSE,FALSE,FALSE,Deferred,0
23915,3394,Returning Customer,Mobile,Product Specific Title,Limited Time Discount,Female,Monywa,28.16,FALSE,7/31/2023 15:39,,FALSE,FALSE,FALSE,Delivered,0
23916,9136,New Customer,Desktop,Gender Specific Title,Limited Time Discount,Female,Mandalay,35.24,FALSE,3/12/2023 0:58,,FALSE,FALSE,FALSE,Delivered,0
23917,4569,Returning Customer,Desktop,Product Highlight,Present Offer Promotion,Female,Mandalay,19.74,FALSE,6/27/2023 2:06,,FALSE,FALSE,FALSE,Delivered,0
23918,9186,New Customer,Mobile,Product Specific Title,Lucky Draw Promotion,Male,Mandalay,29.81,FALSE,9/26/2023 16:25,,FALSE,FALSE,FALSE,Delivered,0
23919,3460,Returning Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Yangon,17.54,FALSE,7/30/2023 9:20,,FALSE,FALSE,FALSE,Delivered,0
23920,1122,New Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Yangon,14.95,TRUE,4/21/2023 2:03,4/21/2023 19:31,FALSE,FALSE,FALSE,Open,0
23921,5531,New Customer,Desktop,Product Specific Title,Present Offer Promotion,Female,Yangon,22.53,FALSE,3/13/2023 7:27,,FALSE,FALSE,FALSE,Delivered,0
23922,5110,New Customer,Mobile,Product Highlight,Present Offer Promotion,Male,Taungoo,26.89,TRUE,9/8/2023 7:30,9/8/2023 20:16,TRUE,FALSE,FALSE,Open,0
23923,56,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Taungoo,27.83,FALSE,3/25/2023 12:09,,FALSE,FALSE,FALSE,Delivered,0
23924,9949,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Taungoo,17.75,FALSE,6/11/2023 4:10,,FALSE,FALSE,FALSE,Delivered,0
23925,8850,Returning Customer,Mobile,Product Specific Title,Present Offer Promotion,Female,Sagaing,36.40,TRUE,7/12/2023 12:27,7/12/2023 14:45,FALSE,FALSE,FALSE,Open,0
23926,8452,New Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Yangon,30.90,FALSE,3/3/2023 23:26,,FALSE,FALSE,FALSE,Delivered,0
23927,4737,Returning Customer,Desktop,Gender Specific Title,Lucky Draw Promotion,Female,Yangon,22.71,FALSE,4/27/2023 6:34,,FALSE,FALSE,FALSE,Delivered,0
23928,2610,New Customer,Desktop,Gender Highlight,Limited Time Discount,Female,Sagaing,44.37,TRUE,6/18/2023 0:00,6/18/2023 20:23,FALSE,FALSE,FALSE,Open,0
23929,3910,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Male,Yangon,28.23,TRUE,9/17/2023 21:10,9/17/2023 18:57,FALSE,FALSE,FALSE,Open,0
23930,404,New Customer,Desktop,Product Highlight,Present Offer Promotion,Female,Sagaing,44.34,FALSE,2/22/2023 21:15,,FALSE,FALSE,FALSE,Delivered,0
23931,795,New Customer,Mobile,Product Highlight,Lucky Draw Promotion,Female,Lashio,33.57,FALSE,9/21/2023 11:36,,FALSE,FALSE,FALSE,Delivered,0
23932,1562,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Taungoo,28.42,TRUE,1/26/2023 9:11,1/26/2023 21:01,FALSE,FALSE,FALSE,Open,0
23933,9376,Returning Customer,Desktop,Product Highlight,Present Offer Promotion,Female,Mandalay,34.28,FALSE,9/30/2023 8:15,,FALSE,FALSE,FALSE,Delivered,0
23934,7424,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Monywa,32.32,FALSE,1/19/2023 14:00,,FALSE,FALSE,FALSE,Delivered,0
23935,6796,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Taungoo,31.85,FALSE,7/14/2023 20:09,,FALSE,FALSE,FALSE,Delivered,0
23936,5493,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Monywa,36.18,FALSE,8/12/2023 23:46,,FALSE,FALSE,FALSE,Delivered,0
23937,9945,New Customer,Mobile,Gender Highlight,Lucky Draw Promotion,Male,Taungoo,19.71,TRUE,6/18/2023 4:02,6/18/2023 20:44,TRUE,FALSE,FALSE,Open,0
23938,5000,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Male,Mandalay,25.38,FALSE,10/9/2023 12:29,,FALSE,FALSE,FALSE,Delivered,0
23939,6199,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Male,Monywa,39.52,TRUE,7/12/2023 8:49,7/12/2023 13:14,FALSE,FALSE,FALSE,Open,0
23940,5198,Returning Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Yangon,26.95,FALSE,2/2/2023 17:13,,FALSE,FALSE,FALSE,Delivered,0
23941,3563,VIP,Mobile,Gender Highlight,Present Offer Promotion,Male,Yangon,48.49,FALSE,3/25/2023 15:17,,FALSE,FALSE,FALSE,Delivered,0
23942,1695,New Customer,Desktop,Gender Specific Title,Limited Time Discount,Male,Yangon,20.44,TRUE,1/11/2023 18:18,1/11/2023 8:58,FALSE,FALSE,FALSE,Open,0
23943,856,Returning Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Yangon,36.24,FALSE,6/10/2023 6:41,,FALSE,FALSE,FALSE,Delivered,0
23944,9488,VIP,Tablet,Product Specific Title,Present Offer Promotion,Female,Yangon,37.21,FALSE,4/22/2023 20:32,,FALSE,FALSE,FALSE,Delivered,0
23945,4756,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Monywa,37.96,FALSE,8/23/2023 20:51,,FALSE,FALSE,FALSE,Delivered,0
23946,3622,New Customer,Desktop,Gender Specific Title,Lucky Draw Promotion,Female,Mandalay,37.86,FALSE,7/12/2023 1:48,,FALSE,FALSE,FALSE,Delivered,0
23947,4207,New Customer,Mobile,Gender Highlight,Limited Time Discount,Male,Yangon,41.53,FALSE,4/23/2023 13:54,,FALSE,FALSE,FALSE,Delivered,0
23948,1039,Returning Customer,Desktop,Gender Highlight,Limited Time Discount,Female,Yangon,35.82,TRUE,4/16/2023 8:37,4/16/2023 20:17,TRUE,FALSE,FALSE,Open,0
23949,4597,Returning Customer,Desktop,Gender Specific Title,Limited Time Discount,Female,Yangon,35.30,FALSE,7/29/2023 17:44,,FALSE,FALSE,FALSE,Delivered,0
23950,4514,Returning Customer,Desktop,Gender Specific Title,Lucky Draw Promotion,Female,Yangon,36.52,FALSE,4/9/2023 6:32,,FALSE,FALSE,FALSE,Delivered,0
23951,4371,Returning Customer,Mobile,Product Specific Title,Limited Time Discount,Female,Yangon,22.28,FALSE,9/24/2023 18:37,,FALSE,FALSE,FALSE,Delivered,0
23952,7662,Returning Customer,Mobile,Gender Specific Title,Lucky Draw Promotion,Male,Yangon,39.09,FALSE,6/6/2023 1:41,,FALSE,FALSE,FALSE,Delivered,0
23953,5317,New Customer,Desktop,Gender Highlight,Lucky Draw Promotion,Female,Yangon,38.12,FALSE,4/12/2023 4:25,,FALSE,FALSE,FALSE,Delivered,0
23954,3448,VIP,Desktop,Product Specific Title,Limited Time Discount,Female,Sagaing,36.72,TRUE,10/11/2023 22:01,10/11/2023 14:58,FALSE,FALSE,FALSE,Open,0
23955,5851,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Male,Yangon,33.38,FALSE,7/31/2023 1:22,,FALSE,FALSE,FALSE,Delivered,0
23956,7231,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Male,Yangon,20.13,TRUE,2/12/2023 20:44,2/12/2023 21:57,FALSE,FALSE,FALSE,Open,0
23957,3433,VIP,Mobile,Gender Specific Title,Limited Time Discount,Male,Monywa,21.60,FALSE,5/30/2023 14:28,,FALSE,FALSE,FALSE,Delivered,0
23958,7117,VIP,Mobile,Product Specific Title,Present Offer Promotion,Female,Yangon,33.27,FALSE,4/16/2023 12:18,,FALSE,FALSE,FALSE,Delivered,0
